movie_Released,song_bpmHistogramFirstPeakBpmMean,song_danceability,movie_Runtime,movie_BoxOffice,song_bpmHistogramSecondPeakBpmMedian,song_tuningEqualTemperedDeviation,song_tuningFrequency,song_bpmHistogramSecondPeakBpmMean,song_bpm,song_bpmHistogramFirstPeakBpmMedian,song_mfccZeroMean,movie_imdbRating,song_onsetRate,movie_Genre,song_averageLoudness,song_dynamicComplexity
1996-05-13,111,1.07038206,120,104946846,104,0.20380812,439.08641557,99,108.29713599,110,-704.38406316,7.1,3.51720836,Drama,0.76747398,5.40034873
1984-11-09,104,1.09478562,117,139810545,105,0.20401124,439.93640973,110,108.46511451,108,-704.69548596,7.7,2.93038528,Action,0.73668016,4.2309312
1995-09-26,105,1.12929904,106,126983515,109,0.0570882,434.4601897,115,108.0742936,109,-676.25460212,7.1,3.50188221,Drama,0.80942285,4.2418086
1992-02-17,111,1.09352065,107,116891349,101,0.2172059,438.41345467,115,104.2016739,110,-686.61663794,7.6,3.31713929,Drama,0.6227572,4.26866015
2000-02-24,112,1.0637972,117,139009468,107,0.20578055,438.72572342,111,108.57030833,104,-677.18224963,7.7,3.52754933,Action,0.63018967,4.26649698
1989-05-19,110,1.14014459,110,165029391,113,0.04587927,438.1385882,110,106.47445071,111,-680.30254099,7.3,2.89278485,Drama,0.62648174,4.79748702
2002-11-05,110,1.10018754,111,117197679,104,0.20453293,439.07052305,115,106.57333341,105,-696.33802144,7.5,3.65974788,Action,0.81765772,4.22883402
1998-04-24,110,1.11637029,119,126904877,113,0.05542277,437.71683919,115,109.68820088,103,-704.70511178,7.1,3.51628178,Action,0.79276302,4.26572129
1990-04-20,110,1.12552502,113,157382808,99,0.05446343,438.30547271,113,108.57473094,111,-675.97360071,7.7,3.55261812,Drama,0.80457076,5.25836197
1984-07-27,107,1.10916569,119,145257339,106,0.20393229,437.4560376,109,106.79025203,109,-689.11819601,7.3,3.51656468,Drama,0.80404641,4.47163208
2002-11-02,108,1.08855665,118,119517443,110,0.20389444,437.95715246,117,105.59415767,105,-700.24638316,7.8,3.4886809,Drama,0.8185795,4.26425471
1985-05-14,104,1.06498273,118,117694654,108,0.20905837,437.73335034,107,109.15894916,109,-685.94428218,7.7,3.61334508,Drama,0.61931283,4.31961836
1989-07-07,111,1.12418504,113,110197080,112,0.05279227,437.69309476,104,108.79332512,107,-684.23171493,7.5,3.57129456,Drama,0.62399253,4.95283745
1988-07-01,106,1.10455303,107,163693152,104,0.05803294,439.32401685,106,109.92632877,107,-681.87180387,7.7,3.51676256,Action,0.8101964,5.29826506
1984-10-10,104,1.10238626,110,146372454,101,0.20333617,436.17481766,105,107.75463809,103,-690.61828486,7.1,3.64727808,Drama,0.77511653,5.3262363
1988-12-19,107,1.1420195,113,106414988,101,0.20306783,439.68386642,112,108.70644932,111,-698.34923036,7.1,3.30377155,Action,0.81346501,5.20952839
1994-07-23,107,1.12362762,120,109402509,105,0.20375946,439.30933383,115,105.82630139,111,-677.22834141,7.2,3.49434466,Drama,0.65783488,5.38388614
1997-07-12,104,1.09841012,117,112801662,104,0.20362391,439.8525918,99,105.65727048,103,-677.58722364,7.1,3.5128274,Drama,0.80235294,4.26844543
1995-08-04,106,1.06633139,114,119051387,105,0.21392645,438.12113311,112,106.63432026,104,-685.48887256,7.1,3.33089533,Action,0.81237933,5.34844749
1996-02-07,103,1.07671546,120,131850143,108,0.20859631,439.2699735,109,107.10483546,108,-678.58983963,7.3,3.50236855,Action,0.6599051,4.26316194
1995-11-24,106,1.07434155,119,118099599,116,0.05321704,438.09063425,114,108.81682768,109,-682.2831169,7.1,3.47787993,Drama,0.63369898,4.21285816
1995-03-02,110,1.06315792,119,138451777,105,0.05532162,437.43805519,108,110.60021515,107,-698.22097414,7.6,3.0488191,Action,0.70666393,4.26623474
2002-05-01,104,1.10723383,110,107403356,114,0.04721065,438.71726605,100,108.06333001,107,-689.18115627,7.7,3.51710218,Action,0.76944264,5.21071484
1984-12-23,107,1.1391476,121,105485091,104,0.20432629,437.66923953,115,104.98140653,106,-697.88956111,7.5,2.85426061,Action,0.78421057,5.39527636
1987-04-10,107,1.07054568,112,106297741,99,0.21006603,436.1183444,98,108.48213698,110,-702.35722263,7.7,3.4487872,Drama,0.76977012,4.22478895
1990-08-13,106,1.14120653,116,124586483,116,0.05319075,436.55192405,108,110.65387577,111,-704.50737708,7.7,3.4995246,Drama,0.82022937,5.3649618
1989-10-24,111,1.06546794,118,163502779,100,0.2105429,434.79532829,103,107.89740697,105,-697.40995057,7.1,3.51749242,Drama,0.8119906,4.27061914
1991-10-24,109,1.1301192,110,120128022,104,0.21484988,435.61781151,104,108.33480709,110,-704.40206359,7.2,3.48384558,Action,0.63029722,5.39832984
1985-02-24,109,1.07303123,111,114636947,98,0.05726132,436.20543862,109,109.42056756,110,-704.404729,7.4,3.47078659,Drama,0.81654111,4.24524275
1996-05-17,104,1.07141491,108,145690561,98,0.04877395,437.1933273,107,108.82891025,107,-704.32662801,7.4,3.64442302,Action,0.63710326,4.2395215
1993-06-13,111,1.14059884,110,150530153,107,0.08848314,435.07531183,107,108.71375529,106,-685.18662305,7.0,3.51597188,Action,0.8168605,5.24636946
1986-06-05,105,1.07072251,109,137335877,102,0.04742385,437.18960159,114,108.69940178,107,-677.10195306,7.8,3.49433145,Drama,0.7772239,4.7374746
1989-11-17,111,1.11165146,115,157394499,114,0.20974223,436.43888184,115,108.74457418,106,-700.12043803,7.6,2.931473,Drama,0.68168921,5.23783657
1984-10-15,105,1.06887227,112,115128866,110,0.21661531,434.49834277,105,107.02564882,108,-684.05905212,7.1,3.5169675,Drama,0.66157636,5.19475005
2000-11-03,108,1.11928553,106,162572809,113,0.03940506,438.67806542,113,108.70101382,110,-698.70064307,7.3,3.51586827,Action,0.78192484,4.26612701
1995-05-11,109,1.14720824,112,150207110,107,0.15877229,438.27896171,104,111.07526419,109,-675.31690234,7.5,3.50642429,Drama,0.69235407,5.40297269
1996-06-20,109,1.13680886,109,159462822,98,0.20421502,437.67211999,99,110.01626118,105,-704.62897314,7.5,3.51690519,Action,0.6220824,4.27172279
1990-06-09,109,1.1369256,108,121244984,103,0.16652177,437.93371028,106,108.9407527,103,-675.42386619,7.6,3.58280552,Drama,0.80838517,5.33240089
2000-03-17,103,1.06331775,115,121015667,100,0.20886258,436.32221385,110,109.13716432,103,-676.0084036,7.5,3.516466,Drama,0.72029693,5.27706001
1993-09-15,109,1.13694971,120,117852262,111,0.10015581,438.15543312,108,110.07571646,110,-675.90670595,7.0,3.51652671,Drama,0.82295697,4.20922352
1988-05-05,107,1.07543555,113,156496233,101,0.20830239,437.46834859,115,108.01533249,103,-696.16243373,7.0,2.91922125,Drama,0.63440624,4.22911904
1989-02-15,104,1.09526686,120,118867999,107,0.03974123,434.93917248,115,109.0972986,104,-685.41600408,7.3,3.51750591,Action,0.79414285,4.33816752
1985-12-12,109,1.08878813,118,151813239,108,0.03901006,436.22056464,109,108.73328577,103,-687.04559801,7.5,3.51747269,Action,0.61930946,5.1191257
1988-08-26,110,1.06410398,116,108908499,109,0.20319622,439.15462642,98,107.8927148,109,-677.82624005,7.1,3.66468482,Action,0.82031534,4.20870641
1984-09-03,106,1.11189381,113,114184705,103,0.05663994,436.24074678,99,110.97569819,106,-676.69171845,7.6,3.51725388,Action,0.81138672,4.26337567
1993-08-01,104,1.08175759,112,123906439,111,0.05134048,439.88508805,112,107.78945408,105,-677.37903769,7.1,3.30179696,Action,0.62433463,4.25475974
2002-09-17,106,1.14618916,108,126744332,114,0.05677848,435.14584895,108,108.85044124,106,-704.56860474,7.2,3.51709515,Action,0.81391135,4.2700326
1993-12-22,107,1.12337137,112,121223606,108,0.04659312,438.08315627,116,108.42821506,104,-699.21896245,7.1,3.48346765,Drama,0.66983113,4.62183015
1985-06-08,108,1.08011552,113,111866908,103,0.21402092,434.51414526,111,108.37131514,109,-677.78969595,7.6,3.07812458,Drama,0.64666144,4.2643577
1998-08-13,107,1.14554862,117,155960029,98,0.05962961,437.73328149,109,109.75957128,107,-676.18590525,7.6,3.50911803,Action,0.62391432,4.2266581
1997-11-19,104,1.14283779,111,110140768,98,0.21090149,434.22253753,100,108.62018891,106,-675.42972878,7.3,3.51725069,Drama,0.62530071,5.31030973
1998-12-10,105,1.09760037,113,152446342,108,0.04692046,434.78312148,111,106.6185884,103,-696.22852506,7.1,3.51736298,Action,0.76418836,5.29480695
1992-05-13,109,1.07208122,120,165521502,113,0.21434485,438.30851684,109,108.59916928,106,-704.35845055,7.1,3.68166728,Drama,0.78232606,5.42374607
2002-10-09,103,1.12994108,112,116911224,103,0.20617106,439.12407165,108,111.30068728,107,-678.61965301,7.3,3.51718044,Action,0.62502358,5.02441742
1999-03-21,107,1.14902008,116,132588601,116,0.05151624,435.96051796,107,106.11347565,104,-690.37910617,7.7,3.51680377,Drama,0.67117092,5.36650798
1999-09-15,112,1.1164811,114,119625180,98,0.21020151,438.54070414,116,108.84383978,105,-704.21643204,7.6,3.51656,Action,0.81912625,5.41596697
1999-08-11,110,1.08359623,108,153866828,109,0.07544888,435.32783501,108,108.8465965,103,-689.70160069,7.6,3.39765754,Drama,0.72624476,4.26431051
1985-02-20,105,1.13888267,106,123987341,106,0.20365848,438.50904914,107,109.99954318,105,-676.12573619,7.1,3.5682487,Drama,0.63577951,4.21708458
1998-06-19,107,1.0651211,107,115114591,115,0.20383369,439.56042098,112,108.54080039,109,-682.66956679,7.8,3.49941629,Drama,0.63897136,4.26278482
1986-03-11,107,1.10108964,120,161682517,116,0.03951758,438.90462962,100,107.97347677,103,-691.41927053,7.1,3.51740897,Drama,0.81138855,5.36529039
1998-07-07,104,1.13897627,110,111743869,108,0.05398761,437.33232076,107,108.00894089,108,-676.19845975,7.5,3.51665117,Action,0.80430755,5.27799017
1986-03-15,109,1.14741888,115,140543324,100,0.05899176,439.4102533,116,108.90960109,106,-683.19582293,7.1,3.4967867,Drama,0.80937593,4.27188145
2001-11-06,108,1.07189926,112,113922884,100,0.04588964,435.13348644,107,108.77776458,104,-678.21549739,7.4,3.0495816,Drama,0.63683692,4.83592473
1987-11-09,104,1.14764542,118,165983643,100,0.2045859,436.20290739,99,108.67667091,107,-704.60397471,7.5,3.507211,Drama,0.63393552,4.33642375
2000-03-17,105,1.08766399,107,123823489,109,0.20542821,436.30137955,108,107.58289668,104,-676.73625544,7.2,3.51691719,Drama,0.81014098,4.26616078
1993-02-17,108,1.06494475,108,118176189,101,0.05197739,437.61422878,115,109.73011999,106,-686.36116831,7.4,3.51678621,Drama,0.78364227,4.25305087
1992-10-23,104,1.13190323,114,120744139,103,0.04368051,435.1961781,100,108.66387308,111,-686.08138889,7.4,3.59967305,Action,0.80368608,5.0854088
2001-08-07,107,1.1228014,118,105602401,114,0.2033862,435.57577033,103,107.50435151,111,-698.93826725,7.5,3.48143036,Drama,0.80563654,5.3438895
2002-04-17,109,1.1348398,118,143211577,114,0.20571478,438.52405075,104,110.00156275,111,-684.44742526,7.2,3.45396055,Action,0.72335682,4.22947944
1994-07-01,110,1.1068273,121,145243275,114,0.20401434,436.8116429,111,108.57017884,104,-685.18197147,7.6,3.62513961,Action,0.81625734,5.41075657
1991-02-24,104,1.14675485,106,121988447,109,0.20274441,437.392308,115,108.70803619,108,-704.48244837,7.1,3.51706763,Drama,0.77924398,4.26646926
1986-08-18,106,1.07163837,119,120892017,113,0.18654367,436.68884707,105,108.04783236,111,-675.87292374,7.1,3.52711448,Action,0.6339833,5.24918153
2000-11-16,105,1.09974329,109,128857381,100,0.06099592,439.48850013,112,107.7848993,104,-683.14299333,7.6,3.18912373,Drama,0.80895572,5.3666027
1986-03-28,107,1.12782422,111,115475391,103,0.1756586,437.83349085,103,108.58332985,111,-675.7794773,7.6,3.50354755,Drama,0.75891105,5.15872007
1995-08-01,108,1.14472803,113,162173239,115,0.21272655,437.66789172,109,110.40025935,107,-681.3617381,7.5,2.98809884,Action,0.63000989,4.26103622
1997-09-14,107,1.1249472,119,117437269,116,0.06101529,436.36407888,109,107.71277698,107,-694.47319913,7.7,3.51018029,Drama,0.79240474,4.25043648
2001-06-23,103,1.13880238,118,117123979,113,0.04977851,434.49067727,114,109.9201742,106,-704.63372477,7.1,3.51663938,Drama,0.63220528,4.58048618
2001-09-17,111,1.06415529,119,115790841,103,0.20448941,435.30768426,113,108.06549639,104,-677.18990015,7.6,3.27150702,Drama,0.76507097,5.20733865
1995-06-26,105,1.06698971,115,123490769,102,0.19835882,436.20809628,115,108.38282301,105,-683.33697976,7.1,3.60817859,Drama,0.80575578,4.26536796
1991-03-14,110,1.07057824,116,111135283,107,0.21250858,439.13098953,114,106.64828701,110,-675.30225571,7.6,3.51656777,Drama,0.75971148,4.50291744
1987-09-11,108,1.12106774,108,107116321,112,0.04283048,436.28905331,105,108.76522178,105,-676.2753195,7.0,3.51730114,Action,0.62211609,4.22269693
1986-11-04,107,1.09152537,118,119099885,101,0.03904482,437.30577684,115,108.68988709,111,-704.61980351,7.0,3.49125258,Action,0.76796922,4.24037147
1988-03-22,106,1.06829997,112,121491034,105,0.1475741,434.59342748,100,109.52708293,106,-677.22862371,7.5,3.64168262,Action,0.73338574,4.24272119
1996-12-26,107,1.12692502,116,108918123,116,0.04225457,436.40897992,101,110.71870971,104,-688.34401224,7.1,3.48103308,Drama,0.81502042,4.27078974
1996-05-18,111,1.06404147,118,119606534,112,0.06874984,438.10895946,104,110.5718987,106,-676.73553507,7.3,3.64409938,Drama,0.63459364,4.81410832
1989-11-20,110,1.13847577,108,105580064,110,0.04352259,439.72699227,101,108.84652285,103,-704.6324516,7.1,3.67516766,Drama,0.62008277,4.26627777
1988-02-21,103,1.14596045,106,108846455,114,0.12980224,434.50778099,107,106.98606784,108,-681.38554246,7.1,3.42669307,Action,0.76912506,4.25320554
2002-11-06,109,1.14787275,110,122365759,111,0.21698683,436.35542801,114,110.54863037,110,-676.86952414,7.4,3.51635109,Action,0.77571312,4.25961992
1997-12-05,108,1.12977484,110,111779535,104,0.05041306,437.29178573,102,107.93334706,108,-685.51242716,7.8,3.50536705,Action,0.8052159,4.21425353
2000-07-18,109,1.06170789,110,124685931,102,0.20352588,439.4214216,98,108.5149652,111,-704.54109537,7.2,3.61021284,Drama,0.62171547,4.23223536
1990-12-17,109,1.1011963,115,123849991,98,0.09076826,439.51266087,98,110.19676553,110,-704.69761383,7.4,2.99550617,Drama,0.65256388,4.27222734
1997-09-22,107,1.10287663,114,119981776,107,0.15158561,436.51655929,112,104.15805541,103,-704.30754983,7.5,3.15336262,Action,0.81169892,4.26757103
1991-07-07,108,1.08492578,115,115633290,105,0.20465838,439.26456789,116,108.5447564,103,-678.2692586,7.7,3.48515778,Drama,0.75515173,5.35295112
1989-09-26,107,1.14674505,113,117065459,100,0.15929482,437.80848947,107,108.71914452,110,-704.58783116,7.7,3.6276009,Action,0.77446561,4.25998332
2001-06-16,111,1.09702215,119,157140757,115,0.21217283,436.95789353,110,108.54052984,106,-704.68167382,7.6,3.51740788,Action,0.79299437,4.26271386
1985-10-23,111,1.12695496,112,143489036,113,0.0456787,437.3776215,115,111.12189624,106,-681.1232027,7.8,3.53829384,Drama,0.62966783,4.2235453
1993-05-18,104,1.11746298,119,117974446,115,0.21609593,439.5843306,100,108.26216144,111,-696.17947358,7.2,3.68470646,Drama,0.65492289,4.2683502
1986-05-01,107,1.12674061,111,127208092,102,0.20387425,438.70399352,101,109.75522596,107,-693.2425233,7.4,3.51758624,Drama,0.76578101,4.26348421
1989-10-26,103,1.06568876,114,134121689,115,0.05406875,436.39411275,115,108.98642289,110,-704.49685681,7.3,3.4880663,Action,0.78070597,4.40589711
1994-04-14,104,1.12305127,112,153208674,106,0.07891186,434.54450925,108,108.32181941,110,-681.89624544,7.7,3.61735619,Drama,0.62775616,4.22265303
1990-04-21,105,1.14921711,119,106440385,107,0.2097292,436.05112579,106,108.51544906,105,-697.08339323,7.5,3.51669117,Drama,0.77472531,5.17585706
2000-11-20,111,1.14086094,109,155092492,110,0.20436697,435.39465806,105,111.14853489,103,-676.81336844,7.1,3.5375291,Drama,0.62541822,4.22541901
1984-09-22,103,1.14836229,117,122276532,98,0.20569474,435.15819783,105,108.93837989,111,-675.50352649,7.7,3.48751229,Action,0.78851659,5.29780663
1991-06-09,110,1.08652425,118,136898245,116,0.12413064,436.91885713,111,108.58140594,104,-704.60010217,7.4,3.52607038,Drama,0.65189033,4.21251301
1992-03-17,104,1.11120306,112,162075544,107,0.17346121,438.88849685,99,107.77252752,107,-675.97425799,7.5,3.58417091,Action,0.81875115,4.20937116
1992-02-06,110,1.07998669,110,116831401,107,0.03888661,435.37511235,112,108.61148705,111,-675.81312581,7.2,3.48303307,Action,0.81474228,4.26234099
1992-11-16,107,1.14642373,112,114557742,100,0.21250936,438.1045406,103,107.38142829,106,-704.38420948,7.2,3.5167014,Drama,0.81489594,4.87290097
2000-12-23,108,1.13737019,111,130489394,98,0.07637451,434.76287106,111,109.34186418,111,-691.05142922,7.1,3.51662925,Action,0.82288331,5.27759601
1990-04-07,109,1.06609232,118,143671586,108,0.21039761,437.96940973,103,105.16317986,105,-688.07200616,7.2,3.67710981,Action,0.61561293,4.23095839
1984-07-27,105,1.07455316,116,123044912,107,0.0533516,437.61365533,110,110.12124545,105,-680.76474477,7.3,3.63078557,Action,0.73572017,4.41137894
1991-02-19,111,1.08211969,110,122004476,111,0.21151987,436.65485338,104,108.71311254,111,-692.35242458,7.0,3.51717371,Drama,0.79671255,4.20803794
1991-08-16,111,1.14947258,115,114817370,116,0.2137045,434.55233188,107,105.1972493,104,-704.67031681,7.0,3.1633879,Action,0.77601189,5.34565364
2000-09-18,108,1.10846844,106,116229353,102,0.21437154,439.82635608,109,108.7913889,109,-676.46083738,7.4,2.95367565,Action,0.68819357,4.21487335
1995-02-08,106,1.06951176,118,117602564,112,0.04776266,439.54411249,107,104.77186851,107,-680.95690618,7.1,3.48619887,Action,0.64168119,4.25130974
1986-03-03,107,1.08290358,120,154883152,101,0.20518486,437.38503314,116,110.29038628,106,-676.93312903,7.3,3.55593744,Drama,0.80173586,4.26536346
2001-05-12,104,1.06257195,113,152235584,105,0.04324001,434.85859094,98,108.12928195,104,-676.66705287,7.7,2.86722778,Action,0.63717047,4.2588705
1989-12-12,108,1.14958979,118,118455835,99,0.20541515,439.67691701,114,110.81585004,109,-703.96334487,7.4,3.51691536,Drama,0.80390008,5.31552743
1987-03-09,105,1.13576333,115,115831700,105,0.07238567,435.0718265,98,109.74232776,104,-678.90161594,7.2,3.49227522,Action,0.8133493,4.27168861
1991-03-25,106,1.09264436,119,149923831,105,0.20333569,437.2502351,106,108.88099718,105,-676.35547535,7.4,3.5738173,Drama,0.81497494,4.2585444
1988-06-02,103,1.14368501,112,104960489,100,0.2108617,438.01762225,116,109.86517125,111,-699.78262307,7.6,3.50243894,Drama,0.79779648,4.2613176
1992-06-11,107,1.11415302,110,144800119,109,0.20654689,436.69997465,105,109.07030637,103,-685.0275646,7.1,3.25178962,Action,0.78041999,5.39099148
2002-08-08,103,1.13533178,109,110631207,107,0.210094,439.11006462,98,111.16875296,110,-697.61936863,7.7,3.62082475,Drama,0.8171365,5.37627631
1999-08-06,106,1.14947096,113,152171662,116,0.05265567,436.20850349,103,108.43902025,108,-704.45942913,7.2,3.61985007,Action,0.71990995,5.2547098
1997-02-11,103,1.06919422,112,144331385,101,0.20936394,436.52560132,114,110.48363121,108,-691.37809095,7.7,3.58005235,Drama,0.78085105,4.51966043
2000-05-07,105,1.09901045,111,109176088,111,0.2044524,434.47521395,115,109.01380643,104,-688.89562654,7.2,3.66021409,Drama,0.62660866,4.26769682
1989-06-13,108,1.10244601,119,145489760,103,0.20453211,435.21054496,112,108.74581779,105,-686.34447257,7.7,3.02806958,Drama,0.77428336,4.27087973
1997-08-20,109,1.11796288,119,123294299,104,0.10685886,435.2231419,108,108.71930448,111,-702.82135662,7.2,3.51614795,Drama,0.62401057,4.22835418
1995-08-24,103,1.13029543,111,161130714,109,0.20317999,436.66721316,100,110.98375026,107,-704.33878056,7.7,3.15402508,Drama,0.70715743,4.26769565
1993-09-27,108,1.14564997,118,158954175,102,0.20396074,439.23385776,101,108.49530035,108,-704.30394578,7.0,3.09741338,Drama,0.82301446,5.25495376
1986-10-14,108,1.06799553,109,164625997,115,0.2040304,435.38480941,109,108.73428264,108,-676.63133,7.4,3.51659367,Drama,0.6468865,4.93215868
2000-06-22,106,1.13687299,115,139123977,102,0.20681567,435.5447552,99,108.6783072,103,-677.61314894,7.2,3.36190264,Action,0.80741811,4.9664898
1989-06-26,111,1.11827043,107,119926834,107,0.20343873,437.27180955,113,106.46288626,107,-677.16631275,7.4,3.64731002,Drama,0.7732215,4.27157889
1987-05-09,106,1.09688989,114,111111460,105,0.20450526,438.65815963,115,106.24400617,106,-702.52882658,7.8,3.49366856,Drama,0.80831691,4.71898783
1985-05-12,107,1.08451135,118,121683357,115,0.14323944,437.25918637,106,108.30432984,106,-675.75072681,7.3,3.51703009,Action,0.61682577,4.2100202
1996-08-25,105,1.14767784,110,113024776,101,0.05558806,435.16847501,100,108.31296473,111,-675.6133793,7.1,3.49746044,Action,0.71044203,4.26295402
1986-02-04,111,1.13021765,116,119422014,100,0.04483017,437.22344329,104,108.73702201,111,-693.71012616,7.3,3.62251018,Drama,0.78072126,5.2924989
1993-07-15,103,1.14075702,111,120587244,115,0.20530824,438.53931496,109,108.3694438,104,-685.46312872,7.6,3.51674869,Drama,0.82251578,5.395642
1987-12-21,103,1.07852144,107,111368032,110,0.20846213,438.02817843,103,108.46068428,109,-689.80877008,7.3,3.37847281,Action,0.63564741,4.27046652
1997-04-25,106,1.14297737,113,108464276,99,0.06457794,438.02390093,114,106.03947439,104,-702.19079655,7.7,3.51745491,Action,0.73474156,4.2363444
1989-03-27,109,1.13981519,112,162563287,115,0.20352191,439.38476896,105,105.67441797,108,-675.35835401,7.2,3.48431543,Action,0.71220375,4.23240135
1994-12-15,103,1.07804648,117,164348374,116,0.21436206,439.28654487,101,105.17335196,109,-684.30677089,7.5,3.51723306,Drama,0.81113526,4.26856205
1988-04-08,110,1.10781966,107,121068418,103,0.04811012,438.18780146,106,108.85835206,106,-697.07160084,7.0,3.54684583,Action,0.63053755,5.19042937
1987-08-21,109,1.06721076,109,154418275,110,0.21406409,434.2302123,105,109.70473938,111,-682.37411774,7.5,2.90905839,Drama,0.80837722,5.20318935
1998-05-20,110,1.12904947,118,140450603,98,0.20810013,435.94468495,114,108.54160378,103,-678.44563521,7.3,3.5833545,Action,0.61925302,4.26268181
1993-06-10,105,1.14291453,115,164875390,105,0.09227466,438.37369566,115,110.6907955,108,-704.68169358,7.7,3.55017257,Action,0.63716803,4.24090778
1995-09-24,103,1.06393567,112,161769982,107,0.21293537,439.04892335,108,108.03638267,103,-677.01621611,7.1,3.20024521,Action,0.62499898,4.22641505
1998-08-16,111,1.13634779,108,136615054,114,0.04021864,434.6776803,114,108.95146176,107,-698.91339352,7.7,3.50386083,Drama,0.80972811,4.88656799
1990-06-10,104,1.06154361,109,162984452,99,0.21113982,435.25702541,116,109.76035517,103,-704.53749702,7.8,3.50616624,Drama,0.78580632,4.26429645
1989-05-19,103,1.06211133,120,155950962,114,0.05940358,435.63597373,106,108.83136705,108,-682.71166047,7.4,3.49934019,Drama,0.77590273,4.88944319
2002-08-10,108,1.14386803,110,154545004,112,0.20347505,436.03739388,105,105.97281205,107,-677.84634434,7.3,2.93947301,Drama,0.77347775,4.20686147
1996-03-14,106,1.09272032,119,124974247,103,0.11119059,435.91409959,114,111.15454998,110,-679.37701506,7.4,3.517287,Drama,0.63936202,4.23582141
1991-04-24,108,1.0711145,112,123747430,110,0.20328349,437.04248434,108,108.58703762,110,-676.53424407,7.5,3.49664234,Drama,0.63204801,4.24495795
1998-03-12,108,1.07454606,112,113806075,115,0.04482238,434.2521469,100,108.30930921,107,-687.83646449,7.0,3.32931984,Action,0.62694175,4.20704317
1995-11-22,109,1.06797438,106,155792746,103,0.04354572,437.95324273,111,107.86853519,110,-690.53764165,7.6,3.67801645,Action,0.77840124,5.30516222
1991-05-22,111,1.13526986,109,115234854,108,0.04447663,437.12909024,115,106.65786025,103,-704.53236478,7.7,3.51727266,Drama,0.65197833,4.3913048
1997-12-08,111,1.08944231,114,112694087,98,0.20435882,434.55643362,105,108.06707916,105,-682.63587911,7.4,3.50194974,Drama,0.79011172,5.00306656
2001-03-22,109,1.13939087,107,109939629,109,0.21229815,435.96632297,111,108.85960565,106,-678.26558632,7.7,3.65575193,Action,0.636271,5.02306321
1993-07-24,106,1.06351242,108,115026004,106,0.17273744,436.38490949,98,108.72106979,106,-678.10280422,7.3,3.00895433,Action,0.76367432,4.23194252
1998-10-03,106,1.06139273,114,157254842,108,0.21476122,436.47159703,107,108.62959012,110,-676.18238521,7.0,2.86010561,Drama,0.62233044,5.21145453
1984-09-06,107,1.116962,120,110522552,106,0.07650724,439.18452639,117,109.04712602,107,-676.55515473,7.7,3.57708515,Action,0.72795371,4.21069308
1985-08-24,104,1.08226738,117,106621404,112,0.13731618,437.64973659,116,110.85288478,103,-677.11459864,7.7,2.94003297,Drama,0.76990056,4.23754938
1994-05-03,108,1.13472865,110,115522483,102,0.04281023,436.91624028,110,106.354085,111,-697.49820887,7.3,3.50902042,Drama,0.73120979,4.45398538
1987-12-05,111,1.06560229,116,134281139,102,0.04090556,435.83423307,111,110.34843784,104,-681.78626468,7.7,3.51647126,Drama,0.62459683,4.27082751
1990-06-09,103,1.06638866,106,113358157,98,0.20313661,436.57318569,115,110.81536461,105,-704.63509165,7.1,3.51651607,Drama,0.7661219,4.96607723
1996-04-27,108,1.11256465,119,119376225,111,0.08393045,437.00944119,103,108.52022489,105,-691.79313168,7.0,3.51619385,Drama,0.8164203,4.22918584
1999-04-25,110,1.11990047,116,122001559,100,0.20325093,437.03245284,116,108.24841831,107,-694.3089009,7.5,2.84971807,Drama,0.61983633,4.24912777
1990-02-14,111,1.11227298,106,138563387,109,0.20313537,435.79101534,112,107.83858245,110,-704.36449256,7.7,3.51680796,Action,0.69101152,5.18504032
1997-07-22,108,1.14227689,107,118499073,102,0.05536816,437.04080552,99,106.54108661,111,-704.40448858,7.5,3.50269447,Drama,0.79225468,4.26791712
2000-08-19,110,1.10572654,117,122362268,105,0.13887866,438.41612775,117,109.06453106,109,-683.92234301,7.5,3.26501169,Drama,0.80543568,4.26754893
1998-04-03,104,1.12929885,120,154558397,116,0.10968742,439.795006,103,109.88170985,111,-678.29927986,7.7,3.51718127,Action,0.81314291,5.20606155
1997-10-22,104,1.13850303,111,108291756,99,0.2116922,434.47365709,104,108.9974029,110,-704.6455671,7.5,3.30251015,Drama,0.75793019,5.0561957
1985-08-01,106,1.08943806,109,117422672,105,0.04625964,435.35310725,109,109.04367743,111,-693.23708025,7.3,3.51026616,Action,0.62749372,4.21485879
1985-11-06,109,1.11399688,116,128497756,109,0.21740655,434.85154224,103,104.3460103,103,-681.27989663,7.7,3.59759149,Drama,0.6173262,4.23887929
1990-04-21,110,1.12176578,113,151416255,112,0.04528874,435.39768167,113,108.88897116,107,-695.66259915,7.4,3.51635597,Action,0.6520306,4.2235624
1988-09-20,111,1.06285602,117,139050024,100,0.20455,434.74873234,108,110.01488167,103,-704.50606698,7.1,3.5602239,Action,0.70692285,4.26786339
1987-05-16,111,1.13650857,115,137749364,99,0.20611816,438.75558056,101,108.84758247,108,-704.41289736,7.7,3.51746055,Action,0.63380519,4.23528409
1991-05-06,104,1.14056082,118,126281510,113,0.175474,438.0611276,107,110.08722349,105,-675.73664208,7.2,3.50480006,Action,0.62301481,4.2223981
1997-12-27,108,1.08941875,108,133521419,110,0.04684029,434.50303174,109,107.79545551,103,-675.94726078,7.0,3.48214075,Drama,0.73936197,4.52076729
